datetime,tempmax,tempmin,T,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
12/28/2019,26.2,20.6,22.8,26.2,20.6,22.8,20.1,84.89,0.1,,4.17,,0,0,31.7,20.2,98.7,1017.9,68.8,15.3,,,0,,2019-12-28T07:19:55,2019-12-28T17:42:51,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/29/2019,26.9,21.7,23.4,28.6,21.7,23.5,20.8,85.52,4.42,,8.33,,0,0,29.5,22.8,149,1016,67.2,15.4,,,0,,2019-12-29T07:20:16,2019-12-29T17:43:29,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/30/2019,24.7,21.3,22.8,24.7,21.3,22.8,20.4,87.02,0,,0,,0,0,27.7,22.1,214.4,1014.8,77.5,15.4,,,0,,2019-12-30T07:20:36,2019-12-30T17:44:08,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/31/2019,20.3,12.8,16.3,20.3,12.8,16.3,8.4,60.76,0,,0,,0,0,,20.8,256.9,1018.5,44.4,16,,,0,,2019-12-31T07:20:54,2019-12-31T17:44:47,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/1/2020,21.9,13.1,17,21.9,13.1,17,6.1,51.61,0,,0,,0,0,,13.1,136.9,1018.8,34.7,15.2,,,0,,2020-01-01T07:21:11,2020-01-01T17:45:28,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,72211012842,KTPA,72202192816,KVDF"
1/2/2020,26.7,13.2,20.1,27.5,13.2,20.1,13.3,65.71,0,,0,,0,0,,19.2,145.8,1016.9,34,16,,,0,,2020-01-02T07:21:26,2020-01-02T17:46:09,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/3/2020,27.6,20.3,23.3,30.2,20.3,23.4,20.2,82.72,0,,0,,0,0,38.9,28.4,172.5,1016.7,44.4,16,,,0,,2020-01-03T07:21:40,2020-01-03T17:46:51,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/4/2020,23.7,17.6,21,23.7,17.6,20.9,18.3,85.06,10.03,,12.5,,0,0,39.8,27.5,236.4,1017.8,55.2,14.5,,,0,,2020-01-04T07:21:52,2020-01-04T17:47:34,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/5/2020,18.8,9.3,13.7,18.8,7.3,13.4,1.8,46.05,0,,0,,0,0,,25.9,137,1025.8,5.5,16,,,0,,2020-01-05T07:22:03,2020-01-05T17:48:18,0.36,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/6/2020,19.9,7.6,13.4,19.9,5.7,13.2,3.3,52,0,,0,,0,0,,11.2,126.7,1025,1.2,15.6,,,0,,2020-01-06T07:22:13,2020-01-06T17:49:02,0.4,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/7/2020,21.7,7.6,14.6,21.7,6,14.3,9.1,71.32,0,,0,,0,0,31.7,45.3,185.5,1022.9,22,15.7,,,0,,2020-01-07T07:22:20,2020-01-07T17:49:47,0.44,Partially cloudy,Partly cloudy throughout the day.,wind,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/8/2020,19.9,10.1,14.4,19.9,10.1,14.4,3.1,49.6,0,,0,,0,0,27.7,16.9,43.9,1028.2,29.7,16,,,0,,2020-01-08T07:22:27,2020-01-08T17:50:33,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/9/2020,25.6,10.2,18,25.6,10.2,18,10.4,62.19,0,,0,,0,0,44.5,27.8,75.3,1029.2,57,16,,,0,,2020-01-09T07:22:31,2020-01-09T17:51:19,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/10/2020,27.4,18.2,22.5,28.2,18.2,22.6,15.8,66.7,0,,0,,0,0,39.9,27.8,109.7,1026.1,43.9,16,,,0,,2020-01-10T07:22:34,2020-01-10T17:52:05,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/11/2020,28.1,20.4,23.5,29.4,20.4,23.7,19.2,77.25,0,,0,,0,0,42.5,28.1,151,1022.8,59.7,15.4,,,0,,2020-01-11T07:22:36,2020-01-11T17:52:52,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/12/2020,27.9,18.6,23.5,29.7,18.6,23.9,19.8,80.73,0,,0,,0,0,29.5,15.9,124.8,1024.5,54.1,14.9,,,0,,2020-01-12T07:22:36,2020-01-12T17:53:40,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/13/2020,27.8,20.9,23.8,28.4,20.9,24,18.1,72.03,0,,0,,0,0,29.5,16.8,116.3,1026.2,33.8,15,,,0,,2020-01-13T07:22:34,2020-01-13T17:54:28,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/14/2020,27.4,18.9,22.6,29.1,18.9,22.8,19,80.74,0,,0,,0,0,27.7,19.2,169,1024.6,34,14.9,,,0,,2020-01-14T07:22:31,2020-01-14T17:55:16,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/15/2020,27.3,19.8,22.7,29.2,19.8,22.8,18.7,78.96,0,,0,,0,0,38.9,11.5,187.7,1023.5,55.1,15.5,,,0,,2020-01-15T07:22:26,2020-01-15T17:56:04,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/16/2020,27.3,17.4,21.8,28.2,17.4,21.9,17.4,77.87,0,,0,,0,0,33.5,14.5,200.5,1024.7,37.8,14.9,,,0,,2020-01-16T07:22:20,2020-01-16T17:56:53,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/17/2020,26,18.6,21.6,26,18.6,21.6,14.5,66.56,0,,0,,0,0,41.2,27.5,56.8,1026.5,34.4,15.8,,,0,,2020-01-17T07:22:12,2020-01-17T17:57:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/18/2020,25.5,15.8,20.6,25.5,15.8,20.6,13.2,63.73,0,,0,,0,0,34.4,22.1,95.5,1025.5,51.4,16,,,0,,2020-01-18T07:22:02,2020-01-18T17:58:31,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/19/2020,23.3,17.6,20.3,23.3,17.6,20.3,16.8,80.55,0,,0,,0,0,,17.9,204,1019.9,55.5,15.7,,,0,,2020-01-19T07:21:51,2020-01-19T17:59:20,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/20/2020,17.9,7.2,12.3,17.9,3.5,11.4,2.1,51.29,0,,0,,0,0,37.1,25.2,217,1022.1,19.9,16,,,0,,2020-01-20T07:21:39,2020-01-20T18:00:09,0.91,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/21/2020,12.2,4.4,8.5,12.2,1.1,6.3,-1.1,53.27,0,,0,,0,0,44,31,139.1,1024.1,9.9,15.8,,,0,,2020-01-21T07:21:24,2020-01-21T18:00:59,0.95,Clear,Clear conditions throughout the day.,wind,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/22/2020,14.8,1.6,8.5,14.8,-2.6,6.3,-2.5,47.39,0,,0,,0,0,55.4,27.9,139,1022.2,39.7,16,,,0,,2020-01-22T07:21:09,2020-01-22T18:01:48,0.98,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/23/2020,21.6,10.6,15.6,21.6,10.6,15.6,11.9,79.38,0,,0,,0,0,31.7,21,56.1,1018.5,74.1,15.4,,,0,,2020-01-23T07:20:51,2020-01-23T18:02:38,0.99,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/24/2020,23.2,16.1,18.9,23.2,16.1,18.9,15.8,82.73,0,,0,,0,0,27.7,17.2,159.1,1017,70,13.8,,,0,,2020-01-24T07:20:32,2020-01-24T18:03:27,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/25/2020,20.5,10.5,16,20.5,10.5,16,8.3,64.04,0,,0,,0,0,27.7,17.9,304.9,1019.4,20.7,16,,,0,,2020-01-25T07:20:12,2020-01-25T18:04:16,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/26/2020,18.8,8.6,13.4,18.8,8,13.3,5.2,60.47,0,,0,,0,0,27.7,11.6,149.7,1019.3,38,15.7,,,0,,2020-01-26T07:19:50,2020-01-26T18:05:06,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/27/2020,19.5,13.3,16,19.5,13.3,16,9.8,67.58,0,,0,,0,0,38.9,17.2,138.5,1014.4,80.5,16,,,0,,2020-01-27T07:19:27,2020-01-27T18:05:55,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/28/2020,21.1,12.2,16,21.1,12.2,16,8.5,62.71,0,,0,,0,0,,18.8,54.7,1014.5,36.9,16,,,0,,2020-01-28T07:19:02,2020-01-28T18:06:44,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/29/2020,20.7,9.6,15.3,20.7,7.8,15,8.9,67.14,0,,0,,0,0,33.5,14.3,115.3,1013.5,42.6,15.9,,,0,,2020-01-29T07:18:35,2020-01-29T18:07:33,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/30/2020,18.6,11.6,15.4,18.6,11.6,15.4,11.8,79.98,0,,0,,0,0,27.7,16.2,125.3,1014.7,69.9,13.5,,,0,,2020-01-30T07:18:07,2020-01-30T18:08:21,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/31/2020,20.2,13.8,17,20.2,13.8,17,13.7,81.54,0.78,,12.5,,0,0,,11.1,119.5,1016.3,63.3,15.4,,,0,,2020-01-31T07:17:38,2020-01-31T18:09:10,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/1/2020,17.8,12.9,16.2,17.8,12.9,16.3,14,86.74,25.41,,25,,0,0,40.7,19.2,247,1015.8,69.7,12.6,,,0,,2020-02-01T07:17:08,2020-02-01T18:09:58,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/2/2020,16.6,9,12.6,16.6,9,12.6,6.5,68.06,0,,0,,0,0,41.6,20,216.4,1021.4,29.7,15.9,,,0,,2020-02-02T07:16:36,2020-02-02T18:10:46,0.27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/3/2020,21.7,7.9,14.4,21.7,7.9,14.4,8.8,71.22,7.65,,4.17,,0,0,,9.9,190.8,1021.7,9,15.4,,,0,,2020-02-03T07:16:02,2020-02-03T18:11:33,0.32,Rain,Clear conditions throughout the day with morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/4/2020,23.7,10.1,16.7,23.7,10.1,16.7,12.2,75.8,0,,0,,0,0,,13.6,119.7,1020.4,47.9,15,,,0,,2020-02-04T07:15:27,2020-02-04T18:12:21,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/5/2020,25.4,16.2,20.7,25.4,16.2,20.7,16.4,76.59,0,,0,,0,0,25.9,18.7,139.8,1016.2,55.2,15.9,,,0,,2020-02-05T07:14:51,2020-02-05T18:13:08,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/6/2020,26.6,20.9,23.3,26.6,20.9,23.3,19.6,79.68,0.14,,4.17,,0,0,65.6,48.7,178.1,1008,66.5,15.6,,,0,,2020-02-06T07:14:14,2020-02-06T18:13:54,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/7/2020,18.1,10,15.7,18.1,10,15.7,9.5,67.85,12.05,,12.5,,0,0,47.1,26.6,287,1015.3,55.8,15.7,,,0,,2020-02-07T07:13:35,2020-02-07T18:14:41,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/8/2020,22.1,7.5,13.8,22.1,4.6,13.4,2.9,53.14,0,,0,,0,0,,19.9,60.8,1024.9,12.4,15.6,,,0,,2020-02-08T07:12:55,2020-02-08T18:15:27,0.5,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/9/2020,25.5,11.2,18.1,25.5,11.2,18.1,10.4,63,0,,0,,0,0,37.5,22.4,74.3,1027,17.7,16,,,0,,2020-02-09T07:12:14,2020-02-09T18:16:12,0.5,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/10/2020,28,15.1,21.4,28.7,15.1,21.6,15.2,68.87,0,,0,,0,0,29.5,20.5,112.9,1023.2,40.7,16,,,0,,2020-02-10T07:11:31,2020-02-10T18:16:58,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/11/2020,27.7,19.1,22.8,29.4,19.1,23,19.5,83.1,0,,0,,0,0,25.9,20.8,176.6,1020.6,49.4,13.9,,,0,,2020-02-11T07:10:48,2020-02-11T18:17:43,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/12/2020,27.8,20,23.5,29.9,20,23.9,20.4,83.65,0.95,,16.67,,0,0,31.7,21.2,139.3,1018.6,50.1,14,,,0,,2020-02-12T07:10:03,2020-02-12T18:18:27,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/13/2020,26.7,20.9,23.3,28.7,20.9,23.4,20.8,85.98,0,,0,,0,0,43.6,28.1,174.6,1017.4,37.9,14,,,0,,2020-02-13T07:09:17,2020-02-13T18:19:11,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/14/2020,25.7,16.5,21.6,25.7,16.5,21.6,19.1,86.03,2.96,,16.67,,0,0,35.3,20.1,156.2,1020.6,76.7,9.6,,,0,,2020-02-14T07:08:30,2020-02-14T18:19:55,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/15/2020,26.4,12.1,19.3,26.4,12.1,19.3,11.9,62.91,0,,0,,0,0,37.1,21.8,57,1023.7,52.2,16,,,0,,2020-02-15T07:07:42,2020-02-15T18:20:38,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/16/2020,26.9,15.7,21.2,28.1,15.7,21.3,17.2,78.94,0,,0,,0,0,25.9,17.7,129.2,1019.7,44,15.7,,,0,,2020-02-16T07:06:53,2020-02-16T18:21:21,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/17/2020,27,20.1,22.7,27.8,20.1,22.7,18.6,78.44,0,,0,,0,0,,11.2,171.5,1018,60.2,15.7,,,0,,2020-02-17T07:06:02,2020-02-17T18:22:03,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/18/2020,28.3,20.1,23.3,29.7,20.1,23.7,18.9,77.04,0,,0,,0,0,27.7,14.8,133.4,1020.1,49.1,15.5,,,0,,2020-02-18T07:05:11,2020-02-18T18:22:45,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/19/2020,27.8,20.1,24,29.3,20.1,24.4,19.1,74.6,0.45,,12.5,,0,0,,15.7,169.9,1021.4,69.1,16,,,0,,2020-02-19T07:04:19,2020-02-19T18:23:27,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/20/2020,27,21,23.3,29.1,21,23.6,19.9,81.44,0,,0,,0,0,33.4,22.8,161.2,1018.7,62.2,15.3,,,0,,2020-02-20T07:03:26,2020-02-20T18:24:08,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/21/2020,22.8,7.9,13.3,22.8,4.7,12.5,9,75.44,0.3,,4.17,,0,0,44.9,27.3,74.6,1022,87.3,15.4,,,0,,2020-02-21T07:02:32,2020-02-21T18:24:49,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/22/2020,21.4,5.2,12.8,21.4,2.3,11.6,5.2,61.16,0,,0,,0,0,42.5,19.4,32.3,1025.5,9.4,16,,,0,,2020-02-22T07:01:37,2020-02-22T18:25:29,1,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/23/2020,24.1,10.6,16.8,24.1,10.6,16.8,10.3,67.69,0,,0,,0,0,,13,127.8,1022.9,30,15.8,,,0,,2020-02-23T07:00:41,2020-02-23T18:26:09,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/24/2020,25.1,15.3,19.9,25.1,15.3,19.9,13.5,67.79,0,,0,,0,0,38.9,18.9,147.1,1017.7,35.5,15.9,,,0,,2020-02-24T06:59:44,2020-02-24T18:26:49,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/25/2020,26.3,18.7,21.5,26.3,18.7,21.6,17.4,77.56,1.89,,8.33,,0,0,42.5,26.8,171.6,1013.8,48,15.9,,,0,,2020-02-25T06:58:47,2020-02-25T18:27:28,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/26/2020,25.6,16.6,20.1,25.6,16.6,20.1,17,82.83,10,,41.67,,0,0,37.8,24.8,170.6,1013.9,78.7,15.3,,,0,,2020-02-26T06:57:49,2020-02-26T18:28:07,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/27/2020,15.7,8.6,12.3,15.7,7.1,12.1,5.7,64.53,0.44,,8.33,,0,0,38.9,23.6,274.8,1021.7,45.3,16,,,0,,2020-02-27T06:56:50,2020-02-27T18:28:45,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/28/2020,16.4,7.2,11.5,16.4,6.1,11,3.8,60.91,0,,0,,0,0,40.7,20.8,219.3,1024.6,24.9,15.6,,,0,,2020-02-28T06:55:50,2020-02-28T18:29:23,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/29/2020,18.5,10.6,14.4,18.5,10.6,14.4,3.1,50.36,0.21,,4.17,,0,0,48.6,27.9,316.6,1025.5,28.5,15.6,,,0,,2020-02-29T06:54:50,2020-02-29T18:30:01,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/1/2020,22.5,6.1,14.3,22.5,6.1,14.3,3.7,54.34,0,,0,,0,0,28.9,17.4,95.9,1025.5,20.7,15.9,,,0,,2020-03-01T06:53:49,2020-03-01T18:30:38,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/2/2020,25,12.8,18.5,25,12.8,18.5,11.5,65.2,0,,0,,0,0,35,24.6,140.1,1020.7,53.2,15.9,,,0,,2020-03-02T06:52:47,2020-03-02T18:31:15,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/3/2020,26.3,16.4,20.9,26.3,16.4,20.9,16.1,74.95,0,,0,,0,0,33.5,24.8,172.8,1016.7,26.8,15.4,,,0,,2020-03-03T06:51:45,2020-03-03T18:31:52,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/4/2020,26.9,18.5,22.4,28.3,18.5,22.5,19.2,82.88,0,,0,,0,0,42.5,27.7,170.1,1015.6,40.4,14.1,,,0,,2020-03-04T06:50:42,2020-03-04T18:32:28,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/5/2020,27.9,20.6,23.7,30.4,20.6,23.9,21,85.71,0,,0,,0,0,43.9,28.4,175.8,1015.9,52.3,14.5,,,0,,2020-03-05T06:49:38,2020-03-05T18:33:04,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/6/2020,22.2,15.3,19,22.2,15.3,19,11.8,64.78,0,,0,,0,0,38.5,24.4,296.8,1019.4,56.8,15.7,,,0,,2020-03-06T06:48:35,2020-03-06T18:33:40,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/7/2020,20,9.8,14.5,20,7.5,14.4,-0.3,37.16,0,,0,,0,0,35.4,22.3,38.7,1026.4,20.5,16,,,0,,2020-03-07T06:47:30,2020-03-07T18:34:15,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/8/2020,23.4,9.4,16.1,23.4,7.8,15.8,6.6,54.9,0,,0,,0,0,41.2,23.6,61.7,1030.5,45,16,,,0,,2020-03-08T07:46:25,2020-03-08T19:34:50,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/9/2020,25.2,13.1,19.1,25.2,13.1,19.1,11.3,62.19,0,,0,,0,0,41.1,24.1,71.8,1030.5,57.5,16,,,0,,2020-03-09T07:45:20,2020-03-09T19:35:25,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/10/2020,26.6,18.2,22,26.6,18.2,22,13.8,60.96,0,,0,,0,0,35.3,21.4,106.5,1027,70,16,,,0,,2020-03-10T07:44:14,2020-03-10T19:35:59,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/11/2020,26.7,15.9,20.9,26.9,15.9,20.9,14.7,69.03,0,,0,,0,0,42.5,16.6,147,1021.9,31.6,15.5,,,0,,2020-03-11T07:43:08,2020-03-11T19:36:34,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/12/2020,27.6,16.2,21.5,27.3,16.2,21.5,13.7,63.74,0,,0,,0,0,,14.9,164,1018.2,29.2,15.9,,,0,,2020-03-12T07:42:02,2020-03-12T19:37:08,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/13/2020,28.7,15.8,22.1,28.3,15.8,22.1,13.9,61.51,0,,0,,0,0,27.7,16.3,158.1,1020.7,29.6,15.9,,,0,,2020-03-13T07:40:55,2020-03-13T19:37:41,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/14/2020,29.6,16.9,22.7,29.7,16.9,22.8,15.7,65.79,0,,0,,0,0,,15.7,177.5,1023.6,33.3,15.7,,,0,,2020-03-14T07:39:48,2020-03-14T19:38:15,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/15/2020,28.9,18.3,23.2,29.6,18.3,23.4,17.9,73.47,0,,0,,0,0,33.5,16.6,178.5,1023.5,35.1,15.4,,,0,,2020-03-15T07:38:41,2020-03-15T19:38:48,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/16/2020,29.5,19.2,24,29.6,19.2,24.1,16.9,66.21,0,,0,,0,0,27.3,16.6,66.8,1022.6,35.5,15.4,,,0,,2020-03-16T07:37:34,2020-03-16T19:39:22,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/17/2020,28.5,19.8,23.7,29.2,19.8,23.8,17.8,70.66,0,,0,,0,0,31.7,17.5,177.8,1022.9,45.8,15.4,,,0,,2020-03-17T07:36:26,2020-03-17T19:39:55,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
